id	idDapil	nama	namaPartai	noUrut	originalFilename	stringJenisKelamin
104079	165	INA RIANA HENDERIANA	Partai Kebangkitan Bangsa	6	Photo Riana._001.jpg	Perempuan
103104	165	ABDUL AZIS, S.H.I.	Partai Kebangkitan Bangsa	7	(1) Pass photo warna_001.jpg	Laki-Laki
163596	165	INDAH SUSANTI PERTIWI	Partai Kebangkitan Bangsa	8	INDAH_0001_001.jpg	Perempuan
39214	165	HERIANDI, M.M.	Partai Kebangkitan Bangsa	9	FOTO HERIANDI 2.JPG	Laki-Laki
218715	165	MOH TAUFIK	PARTAI GERAKAN INDONESIA RAYA	1	M. TAUFIK.jpg	Laki-Laki
219670	165	RITA ROMA MULIA, A.Md.Ak	PARTAI GERAKAN INDONESIA RAYA	2	RITA ROMA.JPG	Perempuan
220821	165	BASTIAN P. SIMANJUNTAK, A.Md.	PARTAI GERAKAN INDONESIA RAYA	3	BASTIAN.jpg	Laki-Laki
223392	165	Dr. DEDED SUKANDAR, S.H.	PARTAI GERAKAN INDONESIA RAYA	4	DR. R. DEDEL SUKANDAR.jpg	Laki-Laki
224173	165	NG. LI LIE	PARTAI GERAKAN INDONESIA RAYA	5	ng lilie.jpg	Perempuan
228023	165	AYALA ARAUCANA	PARTAI GERAKAN INDONESIA RAYA	6	AYALA.jpg	Laki-Laki
228713	165	H. DEDEN EDDYANA M.	PARTAI GERAKAN INDONESIA RAYA	7	DEDEN.JPG	Laki-Laki
305802	165	DINI SAVITRI	PARTAI GERAKAN INDONESIA RAYA	8		Perempuan
229911	165	ERWIN HIDAYATULLOH, S.Sos	PARTAI GERAKAN INDONESIA RAYA	9	ERWIN.jpg	Laki-Laki
185324	165	Hj. IDA MAHMUDAH	PARTAI DEMOKRASI INDONESIA PERJUANGAN	1	1.jpg	Perempuan
184658	165	BOYKE HASIHOLAN S.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	2	4x6.jpg	Laki-Laki
165703	165	MAHTUMI SYAH, S.E.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	3	MAHTUMI SYAH FOTO.JPG	Laki-Laki
185016	165	DYAH PRIMASTUTI	PARTAI DEMOKRASI INDONESIA PERJUANGAN	4	Dyah P_Foto.jpg	Perempuan
185521	165	STEVEN SETIA BUDI MUSA	PARTAI DEMOKRASI INDONESIA PERJUANGAN	5	STEVEN SETIABUDI MUSA FOTO.jpg	Laki-Laki
185165	165	HANDONO WIWOHO E.S.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	6	4x6.jpg	Laki-Laki
165947	165	TUGASTONO	PARTAI DEMOKRASI INDONESIA PERJUANGAN	7	Untitled-1 copy.JPG	Laki-Laki
165427	165	GANI SUWONDO LIE, S.H., M.H.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	8	DSC_0223 4x6 copy.jpg	Laki-Laki
184847	165	DIANAWATI	PARTAI DEMOKRASI INDONESIA PERJUANGAN	9	croping.jpg	Perempuan
107040	165	ROB CLINTON KARDINAL, S.E.	Partai Golongan Karya	1	ROB CLINTON KARDINAL.jpeg	Laki-Laki
100076	165	AVNER KADRIATAMA, S.E.	Partai Golongan Karya	2	Pas Foto 4X6 AVNER KADRIATAMA.jpg	Laki-Laki
112078	165	HILDA KUSUMA DEWI	Partai Golongan Karya	3	Pas FOTO HILDA KUSUMA DEWI.jpg	Perempuan
118802	165	FUAD FIKRI	Partai Golongan Karya	4	10. Pas Foto 4x6 Fuad Fikri.jpeg	Laki-Laki
88734	165	Drs. MARFUAD HASMAR	Partai Golongan Karya	5	Pas Foto Marfuad.jpg	Laki-Laki
156230	165	ZAFARIROH	Partai Golongan Karya	6	PAS FOTO ZAFARIROH.jpg	Perempuan
91770	165	DOLLY SAMSUDIN	Partai Golongan Karya	7	Pas FOTO DOLLY SAMSUDIN.JPG	Laki-Laki
148805	165	ERMANINGSIH	Partai Golongan Karya	8	PAS FOTO ERMANINGSIH.jpg	Perempuan
77755	165	KHALID	Partai Golongan Karya	9	Pas Photo KHALID.jpg	Laki-Laki
21103	165	H. HASAN BASRI UMAR, S.H., M.Si.	Partai NasDem	1	Photo HBU.jpg	Laki-Laki
28596	165	IMAMUDDIN	Partai NasDem	2	Photo 3x4 Imamuddin.jpg	Laki-Laki
22451	165	MARIA MARGARETHA T., S.E.	Partai NasDem	3	Photo 3x4 Maria M.jpeg	Perempuan
28626	165	TONY GANY SINAMBELA	Partai NasDem	4	Photo 3x4.jpg	Laki-Laki
60507	165	RONI PANDIANGAN, S.H., M.H.	Partai NasDem	5	RONI 3X4.jpg	Laki-Laki
28605	165	YULIE PAPEHE, S.E.	Partai NasDem	6	Photo 3x4.jpg	Perempuan
28646	165	BIRGAL HOTMONANG SINAGA	Partai NasDem	7	Photo 4x6.jpeg	Laki-Laki
51815	165	JEFFREY Y. MASSIE	Partai NasDem	8	Photo 3x4.jpeg	Laki-Laki
28684	165	EDINA ANINDYA PUTRI	Partai NasDem	9	Photo 3x4.jpg	Perempuan
13142	165	HAIRI ABASS	Partai Gerakan Perubahan Indonesia	1	Foto a.n Hairi Abass.png	Laki-Laki
70661	165	DHINA IVON TOFANIE DIENTO, S.P., M.M.	Partai Gerakan Perubahan Indonesia	2	Pas Photo.jpg	Perempuan
235090	165	ACHMAD SYAEPUDIN, S.Pd.I.	Partai Gerakan Perubahan Indonesia	3	Foto a.n Achmad Syaepudin.jpg	Laki-Laki
241162	165	MURTIA FARIDAH	Partai Gerakan Perubahan Indonesia	4	Foto a.n Murtia faridah.jpg	Perempuan
242605	165	SUMARSONO	Partai Gerakan Perubahan Indonesia	5	Foto a.n Sumarsono.jpg	Laki-Laki
198230	165	SUKIRNO	PARTAI BERKARYA	1	WARNA 4X6 sukirno.jpg	Laki-Laki
198244	165	ASEP AWALUDIN, S.Sos.	PARTAI BERKARYA	2	warna.jpg	Laki-Laki
198832	165	ANDI YULIANA, S.Sos.	PARTAI BERKARYA	3	PAS PHOTO.JPG	Perempuan
198890	165	FAJAR RINI	PARTAI BERKARYA	4	foto fajar rini 4X6.jpg	Perempuan
198664	165	ABDUL GHOFIR	PARTAI BERKARYA	5	FOTO 4X6.jpg	Laki-Laki
198721	165	MULIATI SIAGIAN	PARTAI BERKARYA	6	muliati_foto.jpg	Perempuan
199245	165	DJONY EDWARD, M.M.	PARTAI BERKARYA	7	3. Pas Foto 4 x 6  1 lembar a.jpg	Laki-Laki
296527	165	DAMA ATMAJA	PARTAI BERKARYA	8	DAMA.jpg	Laki-Laki
199310	165	ZAINUDIN SABIRINSAH, S.H.	PARTAI BERKARYA	9	ZAINUDIN.jpg	Laki-Laki
92283	165	AHMAD MARDONO, S.M.I.	Partai Keadilan Sejahtera	1	Ahmad Mardono.jpg	Laki-Laki
118979	165	MUNFAIDAH	Partai Keadilan Sejahtera	2	Munfaidah.jpg	Perempuan
92173	165	AHMAD ZAENUDIN, S.Sos.I.	Partai Keadilan Sejahtera	3	foto ktp ahmaad.jpg	Laki-Laki
119237	165	Hj. YUSRIAH DZINNUN, S.Pd.	Partai Keadilan Sejahtera	4	foto ktp hj yusriaah.jpg	Perempuan
119519	165	H. AMIN LADUNI	Partai Keadilan Sejahtera	5	Amin Laduni.jpg	Laki-Laki
119104	165	DEDEH KURNIASIH	Partai Keadilan Sejahtera	6	Dedeh K.jpg	Perempuan
118788	165	SAIFUL UBAIDILLAH	Partai Keadilan Sejahtera	7	Saiful U.jpg	Laki-Laki
283427	165	ROSMELANI, S.Pd.I., M.M.	Partai Keadilan Sejahtera	8	foto Rosmelani.jpeg	Perempuan
284243	165	KODRIANI HARTATI, S.Pi.	Partai Keadilan Sejahtera	9	FOTO KODRIANI.jpg	Perempuan
43624	165	Drs. SAHRIANTA TARIGAN	Persatuan Indonesia	1	SAHRIANTA.jpg	Laki-Laki
22706	165	MAS AYU APRILLIANA	Persatuan Indonesia	2	FOTO.jpg	Perempuan
46216	165	DR. TOMMY SIHOTANG, S.H., L.L.M., M.Th.	Persatuan Indonesia	3	TOMY.jpg	Laki-Laki
42075	165	SUDIRMAN	Persatuan Indonesia	4	SUDIRMAN.jpg	Laki-Laki
46084	165	NURAINI	Persatuan Indonesia	5	FOTO.jpg	Perempuan
45620	165	PURWADI PRIYO ATMOJO, S.E.	Persatuan Indonesia	6	FOTO.jpg	Laki-Laki
43962	165	PENDI HUTAPEA	Persatuan Indonesia	7	FOTO.jpg	Laki-Laki
44397	165	MARIANCE SIRAIT	Persatuan Indonesia	8	Mariance.jpg	Perempuan
22738	165	AHMAD YANI, S.E., S.H.	Persatuan Indonesia	9	FOTO.jpg	Laki-Laki
96985	165	H. MUHAMMAD YUNUS, S.H., M.H.	Partai Persatuan pembangunan	1	Yunus.jpg	Laki-Laki
144594	165	MUHAMMAD KAMAL ANWAR	Partai Persatuan pembangunan	2	kamal anwar.jpg	Laki-Laki
96920	165	LISDA DWI RAHAYU, S.E., M.B.A.	Partai Persatuan pembangunan	3	LISDA D.jpg	Perempuan
29547	165	TUBAGUS BAY HAQI, S. Pd., M. Pd.	Partai Persatuan pembangunan	4	TUBAGUS.jpg	Laki-Laki
144563	165	SAIFUL AMAR	Partai Persatuan pembangunan	5	Syaiful.jpg	Laki-Laki
190010	165	ROSITA	Partai Persatuan pembangunan	6	Ibu Rosita.jpg	Perempuan
29634	165	H. SUWAJI FAHRUR ROZI, S.Ag., M.A.	Partai Persatuan pembangunan	7	FAHRUROZI.jpg	Laki-Laki
29673	165	ANUGRAH HUDA	Partai Persatuan pembangunan	8	ANUGRAH H.jpg	Laki-Laki
190259	165	SUHARNI	Partai Persatuan pembangunan	9	Suharni.jpg	Perempuan
90709	165	VIANI LIMARDI, S.H.	Partai Solidaritas Indonesia	1	PAS PHOTO VIANI LIMARDI.jpeg	Perempuan
126806	165	JOHNNY SITUWANDA, S.H., M.H.	Partai Solidaritas Indonesia	2	Pas Photo JOHNNY SITUWANDA.jpg	Laki-Laki
110919	165	CORNELIS HOTMAN	Partai Solidaritas Indonesia	3	Foto.jpg	Laki-Laki
128328	165	ANDY SURIANTO, S.E.	Partai Solidaritas Indonesia	4	Pas Foto.jpg	Laki-Laki
127337	165	ADE ANDRIANTO SIHOMBING, S.E., M.Ak.	Partai Solidaritas Indonesia	5	PAS FOTO ADE SIHOMBING.jpg	Laki-Laki
117671	165	JUDYANA MARETTY	Partai Solidaritas Indonesia	6	Judyana Maretty Jpg.jpeg	Perempuan
297764	165	DWI HARIANTO	Partai Solidaritas Indonesia	7	PAS FOTO.jpg	Laki-Laki
117512	165	SITI AISAH SHOFATUN IDA	Partai Solidaritas Indonesia	8	WhatsApp Image 2018-07-16 at 01.53.42.jpeg	Perempuan
117837	165	FERY	Partai Solidaritas Indonesia	9	WhatsApp Image 2018-07-16 at 01.58.14.jpeg	Laki-Laki
90077	165	H. SAMSUDIN	PARTAI AMANAT NASIONAL	1	PAS FOTO-1.jpg	Laki-Laki
86217	165	SAUT TULUS LEONARD S., S.H., M.H.	PARTAI AMANAT NASIONAL	2	PasFoto 4 X 6.jpg	Laki-Laki
86015	165	MELATI PERMATA JELITA	PARTAI AMANAT NASIONAL	3	PAS PHOTO BACKGROUND MERAH.jpg	Perempuan
89743	165	SAHARUDDIN ARSYAD, S.I.P.	PARTAI AMANAT NASIONAL	4	SAHARUDDIN ARSYAD.jpg	Laki-Laki
165033	165	H. MOCHAMMAD ALIUDIN, S.H.	PARTAI AMANAT NASIONAL	5	Image (25).jpg	Laki-Laki
144280	165	NUR ELMINA AROFIYAH	PARTAI AMANAT NASIONAL	6	pas poto.JPG	Perempuan
257914	165	MOESTAQIEM DAHLAN	PARTAI AMANAT NASIONAL	7	photo3-1.jpg	Laki-Laki
144397	165	AGUNG WILANTARA	PARTAI AMANAT NASIONAL	8	PAS FOTO AGUNG.jpg	Laki-Laki
294362	165	ERJIEX SUSAN SANTI S.	PARTAI AMANAT NASIONAL	9	Foto Erjiex.jpg	Perempuan
155435	165	Dr. MULAWARMAN HANNASE, LC., MA.Hum.	Partai Hati Nurani Rakyat	1	POTO.jpeg	Laki-Laki
92739	165	SITI MAISAROH	Partai Hati Nurani Rakyat	2	POTO.jpeg	Perempuan
93386	165	IBROHIM, S.E., M.M.	Partai Hati Nurani Rakyat	3	POTO.jpeg	Laki-Laki
181840	165	SUKARDI MATILU	Partai Hati Nurani Rakyat	4	POTO.jpg	Laki-Laki
94469	165	IDA RIANA	Partai Hati Nurani Rakyat	5	POTO.jpg	Perempuan
92993	165	SUKMA JAYA	Partai Hati Nurani Rakyat	6	POTO.jpeg	Laki-Laki
151606	165	CHARLES BENHARD S., S.H.	Partai Hati Nurani Rakyat	7	POTO.jpeg	Laki-Laki
120666	165	DR. ELFRIDA GULTOM, S.H., M.Hum., M.KN.	Partai Hati Nurani Rakyat	8	POTO.jpeg	Perempuan
147510	165	REZA KHOMEINY	Partai Hati Nurani Rakyat	9	POTO.jpg	Laki-Laki
150048	165	dr. SATYA KUMALASARI	PARTAI DEMOKRAT	1	POTO.jpg	Perempuan
57658	165	VIKE VERRY PONTO, S.H.	PARTAI DEMOKRAT	2	foto.jpg	Laki-Laki
174454	165	FAISAL	PARTAI DEMOKRAT	3	pas photo.jpg	Laki-Laki
138177	165	KRIS MANDALINA	PARTAI DEMOKRAT	4	PAS PHOTO.jpg	Perempuan
139810	165	ANGGORO YUDO MAHENDRO, S.Sos., M.Si.	PARTAI DEMOKRAT	5	PAS PHOTO.jpg	Laki-Laki
150942	165	TEUKU IBNU CHALDUN RAMADHAN	PARTAI DEMOKRAT	6	PAS PHOTO.jpg	Laki-Laki
231456	165	REZKI NUR APRILIA, S.H.	PARTAI DEMOKRAT	7	foto.jpg	Perempuan
153585	165	AHMAD SOLIHIN, S.I.P.	PARTAI DEMOKRAT	8	PAS PHOTO.jpg	Laki-Laki
155402	165	ANDIANSYAH, S.E.	PARTAI DEMOKRAT	9	pas photo.jpg	Laki-Laki
169436	165	JAMRON, S.E.	Partai Bulan Bintang	1	FOTO 4X6.jpg	Laki-Laki
159709	165	NANANG ADHITYA	Partai Bulan Bintang	2	FOTO 4 X 6.jpg	Laki-Laki
254664	165	UMMUL BARQI, S.Ag.	Partai Bulan Bintang	3	FOTO 4 X 6.jpg	Perempuan
296521	165	JONI TRIANTO, S.T.	Partai Bulan Bintang	3	FOTO 4 X 6_01.jpg	Laki-Laki
168739	165	GITO RICARDO	Partai Bulan Bintang	5	pas photo 4x6.jpg	Laki-Laki
171875	165	LAILA RAHMA DEWI, S.Pd.I.	Partai Bulan Bintang	6	FOTO 4X6.jpg	Perempuan
173703	165	BAMBANG JOKO SUSILO	Partai Bulan Bintang	7	FOTO 4X620180725_20111081.jpg	Laki-Laki
163613	165	ANDI RINA HATTA, M. Psi.	Partai Bulan Bintang	8	FOTO 4X6.jpg	Perempuan
168286	165	EKO KURNIAWAN, S.H.	Partai Bulan Bintang	9	FOTO 4X6.jpg	Laki-Laki
78664	165	ANTONIUS NARANG	Partai Keadilan dan Persatuan Indonesia	1	FOTO.jpg	Laki-Laki
78617	165	YULLYANA	Partai Keadilan dan Persatuan Indonesia	2	FOTO.jpg	Perempuan
299017	165	R. KOMARIAH, S.K.M., M.Kes	Partai Keadilan dan Persatuan Indonesia	3	img213.jpg	Perempuan
93604	166	H. HASBIALLAH ILYAS	Partai Kebangkitan Bangsa	1	Pas Foto 3R.jpg	Laki-Laki
59503	166	NURHASAN, S.E.	Partai Kebangkitan Bangsa	2	FOTO_001.jpg	Laki-Laki
93883	166	Hj. ZAHINDUN, S.E.	Partai Kebangkitan Bangsa	3	4x6 zahindun.jpg	Perempuan
38763	166	SUDIRMAN	Partai Kebangkitan Bangsa	4	3R_001.jpg	Laki-Laki
42702	166	H. SURYADI	Partai Kebangkitan Bangsa	5	Scan.jpg	Laki-Laki
155262	166	MARLINA	Partai Kebangkitan Bangsa	6	FOTO_001.jpg	Perempuan
298641	166	SUBHAN ANSORI, M.H.	Partai Kebangkitan Bangsa	7	SUBHAN ANSORI.jpg	Laki-Laki
156450	166	dr. Hj. SITI SOLEHA	Partai Kebangkitan Bangsa	8	FOTO_001.jpg	Perempuan
31975	166	AHMAD DAROJUL ALI, S.H.	Partai Kebangkitan Bangsa	9	Foto DAROJUL ALI.jpg	Laki-Laki
39897	166	MILA PANGALOPY DAMANIK, S.E.	Partai Kebangkitan Bangsa	10	foto 4x6 baground putih.jpg	Perempuan
218231	166	Drs. H. PRABOWO SOENIRMAN, Ak., M.M.	PARTAI GERAKAN INDONESIA RAYA	1	ps.jpg	Laki-Laki
218767	166	ADNANI TAUFIQ, S.Sos.	PARTAI GERAKAN INDONESIA RAYA	2	ADNANI.jpeg	Laki-Laki
216181	166	JUNIEKA CUSTIKASARI SIREGAR, S.Si.	PARTAI GERAKAN INDONESIA RAYA	3	JUNIKE.JPG	Perempuan
219221	166	H. ZUHDI MAMDUHI	PARTAI GERAKAN INDONESIA RAYA	4	H. JUHDI MAMDUHI SE.jpg	Laki-Laki
238839	166	Dr. RIRIN WULANDARI, S.E., M.M.	PARTAI GERAKAN INDONESIA RAYA	5	RIRIN WULANDARI.JPG	Perempuan
219974	166	ARISTON SILALAHI, S.T.	PARTAI GERAKAN INDONESIA RAYA	6	ARISTON.jpg	Laki-Laki
220739	166	SAMSURI	PARTAI GERAKAN INDONESIA RAYA	7	samsuri.JPG	Laki-Laki
236503	166	Hj. ERNAWATI RATMA, S.E., M.M.	PARTAI GERAKAN INDONESIA RAYA	8	ERNAWATI.jpg	Perempuan
221541	166	ABDUL RAHMAN	PARTAI GERAKAN INDONESIA RAYA	9	ABDUL RAHMAN.jpg	Laki-Laki
221865	166	H. AHMAD JAYADI	PARTAI GERAKAN INDONESIA RAYA	10	ahmad jayadi.jpg	Laki-Laki
176074	166	DWI RIO SAMBODO, S.E., M.M.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	1	DWI RIO SAMBODO.JPG	Laki-Laki
176844	166	MUTIATI SEJAHTERA	PARTAI DEMOKRASI INDONESIA PERJUANGAN	2	12.jpg	Perempuan
175532	166	CHAIRUL ICHSAN	PARTAI DEMOKRASI INDONESIA PERJUANGAN	3	PAS FOTO PECI.jpg	Laki-Laki
177105	166	RIDAR HANDOKO	PARTAI DEMOKRASI INDONESIA PERJUANGAN	4	IMG_20180730_175104.jpg	Laki-Laki
176283	166	ENDARJOKO POEDJIANTO, S.MI.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	5	ENDARJOKO.jpg	Laki-Laki
177294	166	S. MAEDA YOPPY NABABAN	PARTAI DEMOKRASI INDONESIA PERJUANGAN	6	Pasfoto - S. Maeda Yoppy Nababan (2).JPG	Perempuan
176551	166	JOHNNI ADVENTUS HUTAPEA, S.Sos.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	7	okk.jpg	Laki-Laki
175843	166	DR. dr. GILBERT SIMANJUNTAK, Sp.M.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	8	4x6 1.jpg	Laki-Laki
177465	166	SUYANTI, S.Sos.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	9	3X4.jpg	Perempuan
177734	166	H. ACHMAD RUSLI ARSYAD, S.Ag., M.M.	PARTAI DEMOKRASI INDONESIA PERJUANGAN	10	ACHMAD RUSLI FOTO.jpg	Laki-Laki
73982	166	JUDISTIRA HERMAWAN	Partai Golongan Karya	1	Pas foto 4x6 JUDISTIRA HERMAWAN.jpg	Laki-Laki
18187	166	IRSANI DAMAYANTI	Partai Golongan Karya	2	PAS FOTO BU IRSANI DAMAYANTI.jpg	Perempuan
77442	166	Drs. JAN PIETER PANGARIBUAN, M.PA.	Partai Golongan Karya	3	Pas Foto 4x6 JAN PIETER PANGARIBUAN.jpg	Laki-Laki
91919	166	HERY HERMAWAN	Partai Golongan Karya	4	Pas FOTO HERY HERMAWAN.jpg	Laki-Laki
100657	166	CHAMSIAR AR.	Partai Golongan Karya	5	CHAMSIAR.JPG	Perempuan
89053	166	INDRA TRIAPUTRA D.P.	Partai Golongan Karya	6	Pas FOTO INDRA TRIAPUTRA.jpg	Laki-Laki
305729	166	BADRUTTAMAM	Partai Golongan Karya	7		Laki-Laki
99504	166	RAYMOND PANJAITAN	Partai Golongan Karya	8	Foto 4x6 RAYMOND PANJAITAN.jpg	Laki-Laki
91272	166	SOFIANDRA LARASATI AZIS	Partai Golongan Karya	9	PAS FOTO SOFIANDRA LARASATI AZIZ.jpg	Perempuan
157817	166	CUPLI RISMAN	Partai Golongan Karya	10	PAS FOTO CUPLI RISMAN.jpg	Laki-Laki
11854	166	Ir. JAMES ARIFIN SIANIPAR, M.M.	Partai NasDem	1	poto 4x6 color.jpg	Laki-Laki
28736	166	NANANG KURNIA	Partai NasDem	2	Photo 3x4 Nanang.jpg	Laki-Laki
35726	166	DIAH CEMPAKA SARI, S.Si.	Partai NasDem	3	Photo 3x4 Dian.jpg	Perempuan
52126	166	ABDUL HAKIM ANCHE	Partai NasDem	4	Photo 4x6 Anche.jpeg	Laki-Laki
69646	166	PUTRI BILANOVA, S.Sos.	Partai NasDem	5	Photo 4 x 6 Putri 2.jpg	Perempuan
91169	166	Drs. TUMPAL SILITONGA, M.M.	Partai NasDem	6	Photo 3x4.jpg	Laki-Laki
28764	166	RICHART NAYOAN	Partai NasDem	7	Photo 3x4 Richard.jpg.jpeg	Laki-Laki
92174	166	Ir. Hj. NOVITA DWI PANGESTI	Partai NasDem	8	Photo 3x4.jpg	Perempuan
151203	166	LEOPOLD D. SIAHAYA, S.H.	Partai NasDem	9	Photo 3x4.jpeg	Laki-Laki
52078	166	LEIDER SIANTURI	Partai NasDem	10	Photo 3x4.jpg	Laki-Laki
250313	166	AHMAD HUSEIN HAIKAL	Partai Gerakan Perubahan Indonesia	1	Foto a.n Ahmad Husein.jpg	Laki-Laki
294086	166	LESTARI	Partai Gerakan Perubahan Indonesia	2	Foto Lestari.jpg	Perempuan
91829	166	KUSUMA SANJAYA, S.E., S.H.	Partai Gerakan Perubahan Indonesia	3	Foto a.n Kusuma Sanjaya.jpg	Laki-Laki
294637	166	ASMANIH	Partai Gerakan Perubahan Indonesia	4	Foto Asmanih.JPG	Perempuan
95834	166	LOMRI	Partai Gerakan Perubahan Indonesia	5	Foto a.n Lomri.jpg	Laki-Laki
257800	166	IKBAL ROBIS	Partai Gerakan Perubahan Indonesia	6	Foto a.n Ikbal Robis.jpg	Laki-Laki
66027	166	M. DIMYATH	PARTAI BERKARYA	1	WhatsApp Image 2018-07-15 at 19.28.43.jpeg	Laki-Laki
199812	166	DWI YANTO	PARTAI BERKARYA	2	PAS PHOTO DWI YANTO.jpg	Laki-Laki
96848	166	Hj. DOTHY AMELIA, S.H.	PARTAI BERKARYA	3	dothy amelia 4x6.jpg	Perempuan
200093	166	Dr. SARJI, S.H., M.pd.	PARTAI BERKARYA	4	SARJI.jpg	Laki-Laki
200060	166	UNTUNG BAMBANG PURWOKO	PARTAI BERKARYA	5	Foto.jpg	Laki-Laki
96813	166	MARIA CHINTYA RICCI A., S.E.	PARTAI BERKARYA	6	CHYNTYA.jpg	Perempuan
200139	166	SUPARMAN, S.E., S.H., M.H.	PARTAI BERKARYA	7	FOTO.jpeg	Laki-Laki
200513	166	MOHAMAD FEBI MULYANTO	PARTAI BERKARYA	8	foto.jpg	Laki-Laki
200376	166	RITA SULASTRI	PARTAI BERKARYA	9	4X6.jpg	Perempuan
200520	166	M. YORIDHO A. SINURAYA	PARTAI BERKARYA	10	Fhoto Warna.jpg	Laki-Laki
83134	166	Drs. H. M. TAUFIK ZOELKIFLI, M.M.	Partai Keadilan Sejahtera	1	M Taufik Zulkifli.jpg	Laki-Laki
68905	166	H. MUHAYAR R.M.	Partai Keadilan Sejahtera	2	PAS FOTO MUHAYAR.jpg	Laki-Laki
236591	166	Hj. ATIFAH HASAN, Lc.	Partai Keadilan Sejahtera	3	Atifah Hasan.jpg	Perempuan
134140	166	MUHAMMAD BASRON	Partai Keadilan Sejahtera	4	basrondepan 2x3.jpg	Laki-Laki
82974	166	Hj. SITI FATHIYAH, Lc., M.A.	Partai Keadilan Sejahtera	5	Siti Fathiyah Khotib.jpg	Perempuan
69032	166	MANAWIYAH, S.Pd.	Partai Keadilan Sejahtera	6	Maknawiyah 2.jpg	Perempuan
138399	166	KH. ALI FIKRI NOOR, Lc., M.A.	Partai Keadilan Sejahtera	7	Ali Fikri Noor.jpg	Laki-Laki
82625	166	Ir. BURHANITA	Partai Keadilan Sejahtera	8	Burhanita.jpg	Perempuan
134842	166	H. BUCHORI, S.E.	Partai Keadilan Sejahtera	9	Buchori.jpg	Laki-Laki
132166	166	YULIANTO, S.H.	Partai Keadilan Sejahtera	10	Yulianto - Dapil 4.jpg	Laki-Laki
25289	166	BERMAN NAINGGOLAN, S.H., M.H.	Persatuan Indonesia	1	FOTO.jpg	Laki-Laki
25620	166	JONNER BINTON SILAEN	Persatuan Indonesia	2	FOTO.jpg	Laki-Laki
60528	166	Hj. IDA REFFIDA SITEPU, S.E.	Persatuan Indonesia	3	FOTO.jpg	Perempuan
60729	166	H. ZULAINI WAHAB, S.H., M.H.	Persatuan Indonesia	4	FOTO.jpg	Laki-Laki
93522	166	Hj. NURAIDAH WAHYUNI	Persatuan Indonesia	5	FOTO.jpg	Perempuan
60587	166	AMISTAN PURBA, S.E.	Persatuan Indonesia	6	FOTO PERINDO.jpg	Laki-Laki
60641	166	Ir. RICHARD SIREGAR	Persatuan Indonesia	7	FOTO.jpg	Laki-Laki
178022	166	SAPTANTRI HARIYATI	Persatuan Indonesia	8	FOTO TANTRI.jpg	Perempuan
60484	166	ABDUL ROSYID ARSYAD	Persatuan Indonesia	9	FOTO.jpg	Laki-Laki
232513	166	DACHLAN SIPAHUTAR, S.H., M.H.	Persatuan Indonesia	10	DACHLAN.jpg	Laki-Laki
26301	166	MUHALIM DJAFAR LITTY	Partai Persatuan pembangunan	1	MUHALIM J.jpg	Laki-Laki
62993	166	Hj. NINA LUBENA	Partai Persatuan pembangunan	2	NINA L.jpg	Perempuan
26284	166	PUTRA AKMAL	Partai Persatuan pembangunan	3	PUTRA AKMAL.jpg	Laki-Laki
155020	166	HASBULLAH	Partai Persatuan pembangunan	4	HASBULLAH.jpg	Laki-Laki
154523	166	Hj. ELLY MARLINA LUBIS, S.E.	Partai Persatuan pembangunan	5	ELLY MARLINA.jpg	Perempuan
155517	166	H. HASBIALLAH, S.Thi.	Partai Persatuan pembangunan	6	H. HASBIALLAH.jpg	Laki-Laki
26416	166	M. AMIN ANSORI, S.E.	Partai Persatuan pembangunan	7	H. AMIN A.jpg	Laki-Laki
212819	166	ANDHIKA SETIANI PASANDE	Partai Persatuan pembangunan	8	WhatsApp Image 2018-07-15 at 17.20.18.jpeg	Perempuan
62850	166	MATRAWI ALWI, S.H.	Partai Persatuan pembangunan	9	Bang Matra.jpg	Laki-Laki
26241	166	AAY MOHAMAD FURKON	Partai Persatuan pembangunan	10	IMG.jpg	Laki-Laki
92412	166	AGUSMAN, A.K.S.	Partai Solidaritas Indonesia	1	Pasfoto.jpg	Laki-Laki
127732	166	JOSEPHINE SIMANJUNTAK	Partai Solidaritas Indonesia	2	WhatsApp Image 2018-07-12 at 11.12.11.jpeg	Perempuan
231166	166	SURYA. L.P. SIREGAR	Partai Solidaritas Indonesia	3	SURYA SIREGAR.jpg	Laki-Laki
89087	166	ERWINDO PARULIAN, S.T., M.M.	Partai Solidaritas Indonesia	4	DSC_0039.JPG	Laki-Laki
91779	166	READY BRAHMANA YUDHA, S.H., S.E.	Partai Solidaritas Indonesia	5	Ready Jpeg.jpeg	Laki-Laki
88374	166	UGI SUSNIATI DAMAS, S.Sn., M.T.	Partai Solidaritas Indonesia	6	WhatsApp Image 2018-07-11 at 10.00.07.jpeg	Perempuan
